"","id.setlist","tour","fecha.evento","info","id.artista","artista","lugar","ciudad","pais.codigo","pais.nombre","setlist","mes","año"
"665","13d49119",NA,2004-02-02,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","","Hartford","US","United States","NULL",2,2004
"666","7bf3c278",NA,2003-01-27,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Royal Oak Music Theatre","Royal Oak","US","United States","NULL",1,2003
"667","bd7d14a","2002 Tour",2002-11-09,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Gagarin 205","Athens","GR","Greece","NULL",11,2002
"668","3d7d14b","2002 Tour",2002-11-08,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Gagarin 205","Athens","GR","Greece","NULL",11,2002
"669","1bd7d154","2002 Tour",2002-11-05,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Brixton Academy","London","GB","United Kingdom","NULL",11,2002
"670","13d7d155","2002 Tour",2002-11-03,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Barrowland","Glasgow","GB","United Kingdom","NULL",11,2002
"671","bd7d156","2002 Tour",2002-11-02,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","King George's Hall","Blackburn","GB","United Kingdom","NULL",11,2002
"672","3d7d157","2002 Tour",2002-10-31,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","St George's Hall","Bradford","GB","United Kingdom","NULL",10,2002
"673","1bd7d150","2002 Tour",2002-10-30,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Birmingham Academy","Birmingham","GB","United Kingdom","NULL",10,2002
"674","bd7d152","2002 Tour",2002-10-28,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Théâtre de la Mutualité","Paris","FR","France","NULL",10,2002
"675","3d7d153","2002 Tour",2002-10-27,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Transbordeur","Villeurbanne","FR","France","NULL",10,2002
"676","1bd7d15c","2002 Tour",2002-10-25,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hovet","Stockholm","SE","Sweden","NULL",10,2002
"677","13d7d15d","2002 Tour",2002-10-24,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Kulturbolaget","Malmö","SE","Sweden","NULL",10,2002
"678","bd7d15e","2002 Tour",2002-10-23,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Store Vega","Copenhagen","DK","Denmark","NULL",10,2002
"679","1bd7d158",NA,2002-10-20,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Moore Park","Sydney","AU","Australia","NULL",10,2002
"680","13d7d159","2002 Tour",2002-10-19,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Melbourne Park","Melbourne","AU","Australia","NULL",10,2002
"681","bd7d15a","2002 Tour",2002-10-17,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Thebarton Theatre","Adelaide","AU","Australia","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2002
"682","3d7d15b","2002 Tour",2002-10-15,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Forum Theatre","Melbourne","AU","Australia","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2002
"683","1bd7d164","2002 Tour",2002-10-13,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Enmore Theatre","Sydney","AU","Australia","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2002
"684","6bd7d6b6","2002 Tour",2002-10-12,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","RNA Showgrounds","Brisbane","AU","Australia","list(song = list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)))",10,2002
"685","63d7d6b7","2002 Tour",2002-10-10,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Metro City Concert Club","Perth","AU","Australia","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Alsatian Cousin"", ""Mexico"", ""Everyday Is Like Sunday"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""Late Night, Maudlin Street"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2002
"686","7bd7d6b0","2002 Tour",2002-10-03,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Ambassador Theatre","Dublin","IE","Ireland","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Sister I'm a Poet"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Hairdresser on Fire"", ""Alsatian Cousin"", ""Nothing Rhymed"", ""Everyday Is Like Sunday"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Mexico"", ""Late Night, Maudlin Street"", ""Irish Blood, English Heart"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, 
""215394ba-3d0c-4b57-b284-ec5bb4a5ad25"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, ""Gilbert O’Sullivan"", NA, NA, ""The Smiths"", NA, NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, ""O’Sullivan, Gilbert"", NA, NA, ""Smiths, The"", NA, NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, 
NA, NA, NA, NA, NA, NA, """", NA, NA, """", NA, NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/gilbert-osullivan-33d6f0dd.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", 
    `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2002
"687","73d7d6b1","2002 Tour",2002-10-02,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Ambassador Theatre","Dublin","IE","Ireland","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Everyday Is Like Sunday"", ""Alsatian Cousin"", ""Nothing Rhymed"", ""Sister I'm a Poet"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Late Night, Maudlin Street"", ""Irish Blood, English Heart"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, 
NA, NA, NA, NA, NA, ""215394ba-3d0c-4b57-b284-ec5bb4a5ad25"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, ""Gilbert O’Sullivan"", NA, NA, ""The Smiths"", NA, NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, ""O’Sullivan, Gilbert"", NA, NA, ""Smiths, The"", NA, NA, NA, NA), `cover.@disambiguation` = c("""", 
NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, """", NA, NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/gilbert-osullivan-33d6f0dd.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", 
    `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2002
"688","63d7d6b3","2002 Tour",2002-09-30,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","L'Olympia Bruno Coquatrix","Paris","FR","France","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Suedehead"", ""Little Man, What Now?"", ""Hairdresser on Fire"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Everyday Is Like Sunday"", ""Sister I'm a Poet"", ""Alsatian Cousin"", ""Meat Is Murder"", ""The World Is Full of Crashing Bores"", ""Late Night, Maudlin Street"", ""November Spawned a Monster"", ""Irish Blood, English Heart"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, 
NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",9,2002
"689","bd63132","2002 Tour",2002-09-18,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Royal Albert Hall","London","GB","United Kingdom","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Hairdresser on Fire"", ""Suedehead"", ""Little Man, What Now?"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Mexico"", ""Sister I'm a Poet"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""Late Night, Maudlin Street"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",9,2002
"690","7bd7d6bc","2002 Tour",2002-09-17,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Royal Albert Hall","London","GB","United Kingdom","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Hairdresser on Fire"", ""Suedehead"", ""Little Man, What Now?"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Mexico"", ""Sister I'm a Poet"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""Late Night, Maudlin Street"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",9,2002
"691","73d7d6bd","2002 Tour",2002-09-15,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","SDSU Open Air Theatre, San Diego State University","San Diego","US","United States","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Hairdresser on Fire"", ""Suedehead"", ""Little Man, What Now?"", ""First of the Gang to Die"", ""Jack the Ripper"", ""I Like You"", ""Mexico"", ""Sister I'm a Poet"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""Late Night, Maudlin Street"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",9,2002
"692","6bd7d6be","2002 Tour",2002-09-14,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Greek Theatre","Berkeley","US","United States","list(song = list(list(`@name` = c(""I Want the One I Can't Have"", ""Hairdresser on Fire"", ""Suedehead"", ""Little Man, What Now?"", ""First of the Gang to Die"", ""Jack the Ripper"", ""Late Night, Maudlin Street"", ""I Like You"", ""Mexico"", ""Sister I'm a Poet"", ""Alsatian Cousin"", ""Everyday Is Like Sunday"", ""The World Is Full of Crashing Bores"", ""Meat Is Murder"", ""Irish Blood, English Heart"", ""November Spawned a Monster"", ""Speedway""), `cover.@mbid` = c(""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA), `cover.@tmid` = c(""770791"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA), `cover.@name` = c(""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA), `cover.@sortName` = c(""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA)), list(`@name` = ""There Is a Light That Never Goes Out"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",9,2002
